index,speaker,file,rec_date,ipu,prompt,word,time,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,c1_rel,c2_rel,voicing_start,voicing_end,voicing_duration,voiced_points,GONS,max,NOFF,NONS,peak1,peak2,c1_duration,c1_clos_duration,c1_vot,c1_rvoff,v1_duration,c2_duration,c2_clos_duration,v2_duration,v_v,word_duration,sentence_duration,language,gender,glottocode,item,ipa,c1,c1_phonation,vowel,anteropost,height,c2,c2_phonation,c2_place,speech_rate,speech_rate_c,f1,f2,f3,f0
11,it09,it09-011,05/02/2018 12:08:52,ipu_11,Dico paca lentamente,paca,20.349977,0.462085843537416,1.6770068435374164,0.6592389284809421,0.9507014640835508,0.7320858435374156,0.7946043738863366,0.8958235808110935,NA,0.8628091926370907,0.6781787150190995,0.8246036775490232,146.42496252992365,2,0.733,0.8465,0.853,0.838,0.7875,0.8955,72.84691505647345,NA,NA,NA,62.518530348921075,101.21920692475685,68.20481875075401,54.87788327245724,163.7377372736779,291.46253560260857,1.2149210000000004,Italian,f,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar,6.584790286775846,1.132209189969304,903.4505201678496,1472.1421679001746,2906.9344443086716,208.76884899017057
12,it09,it09-012,05/02/2018 12:08:56,ipu_12,Dico pugu lentamente,pugu,22.184989,0.485941380952383,1.7359183809523806,0.6846444582602125,0.9859413809523828,0.8090343270111156,0.8712292613865706,0.9419607553821834,0.7676495098594103,NA,0.7855299949467481,0.976737906610685,191.20791166393693,5,0.925,0.9175,NA,0.91,0.8685,0.8685,124.38986875090308,83.0050515991978,17.88048508733786,103.57975152716035,62.19493437545509,70.73149399561274,NA,43.98062557019955,132.92642837106783,301.2969226921705,1.2499769999999977,Italian,f,ital1282,20,pugu,p,voiceless,u,back,high,g,voiced,velar,6.400117762166836,0.94753666536029435,273.4738825379735,526.1743539678909,2030.8161426452032,208.5228618258821
13,it09,it09-013,05/02/2018 12:09:20,ipu_13,Dico poto lentamente,poto,24.38,0.776916099773242,1.8868930997732427,1.0069160997732425,1.3169160997732448,1.0969160997732423,1.1769160997732442,1.266916099773244,NA,1.2516701891494932,0.9668360049931016,1.189580005509304,222.74400051620248,1,1.085,1.2335,1.237,1.222,1.1705,1.2585,89.99999999999986,NA,NA,NA,80.00000000000185,89.99999999999986,74.75408937624906,50.00000000000071,170.0000000000017,310.0000000000023,1.1099770000000009,Italian,f,ital1282,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal,7.207356548829386,1.7547754520228445,649.2369052900799,1065.355349613988,3227.019835490458,217.4188410147872
14,it09,it09-014,05/02/2018 12:09:23,ipu_14,Dico pudu lentamente,pudu,26.339955,0.5890252947845802,1.8490252947845816,0.8109963215606015,1.1090252947845798,0.9012399518308668,0.9690252947845792,1.0439224483392555,0.876689054640682,1.037600142335542,0.8871487684361871,1.2781646140723415,391.01584563615467,5,0.874,1.0115,1.015,1.004,0.9655,1.0425,90.24363027026538,65.6927330800805,10.459713795505031,92.3362401438972,67.7853429537123,74.89715355467652,68.57484755096266,65.10284644532405,142.68249650838882,298.02897322397826,1.2600000000000016,Italian,f,ital1282,18,pudu,p,voiceless,u,back,high,d,voiced,coronal,6.349206349206342,0.8966252523998,455.2862549401232,647.4985922266626,2051.159571192067,223.59298251161135
15,it09,it09-015,05/02/2018 12:09:27,ipu_15,Dico pogo lentamente,pogo,28.294966,0.5355102176870723,2.040499217687074,0.7569585109048305,1.0423235039216152,0.8459826326579325,0.9215921607222056,0.9955102176870732,0.8308869234201666,0.9873082317262636,0.8446091039646957,0.98674571762883,142.13661366413433,5,0.852,0.9835,NA,0.968,0.9075,0.9075,89.02412175310204,73.9284125153361,13.722180544529117,90.70523730203917,75.60952806427323,73.91805696486742,65.71607100405785,46.81328623454206,149.52758502914065,285.36499301678475,1.504989000000002,Italian,f,ital1282,12,pogo,p,voiceless,o,back,mid,g,voiced,velar,5.315653469892465,-0.13692762691407712,576.1932077692999,975.259778906176,3183.617332855897,218.22501564553448
16,it09,it09-016,05/02/2018 12:09:30,ipu_16,Dico pada lentamente,pada,30.124989,0.49632686848072183,1.741269868480721,0.6977926304530726,1.0160843534333317,0.7963268684807225,0.896326868480724,0.9514504020235464,0.7902768682174468,NA,0.8015021491528415,1.1698860100547672,368.38386090192574,5,0.783,0.9295,0.933,0.917,0.8655,0.9545,98.53423802764992,92.4842377643742,11.225280935394654,106.05000026327716,100.00000000000142,55.1235335428224,NA,64.63395140978534,155.12353354282382,318.2917229802591,1.2449429999999992,Italian,f,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,6.425997013517891,0.9734159167113496,784.4742742908572,1000.401873295585,1430.2243998753925,210.1955975178481
17,it09,it09-017,05/02/2018 12:09:33,ipu_17,Dico pucu lentamente,pucu,31.989977,0.5733783605442149,1.8083443605442184,0.7933783605442173,1.0833783605442164,0.8918339163260427,0.9381752399783424,1.035735921351602,0.8621925718929191,0.9817494834034832,0.875733880560079,0.9647362959316396,89.00241537156073,2,1.006,0.9925,0.998,0.98,0.9265,1.0325,98.4555557818254,68.8142113487018,13.541308667159855,75.9826680854232,46.34132365229959,97.56068137325968,43.574243425140935,47.64243919261446,143.90200502555928,289.99999999999915,1.2349660000000036,Italian,f,ital1282,19,puku,p,voiceless,u,back,high,k,voiceless,velar,6.477911132776106,1.0253300359695643,476.9016566354136,1116.9301816046254,2911.1528669696777,208.10422602904416
18,it09,it09-018,05/02/2018 12:09:37,ipu_18,Dico podo lentamente,podo,33.849977,0.5177321020408172,1.7895445686603535,0.7277321020408181,1.0177321020408172,0.8077321020408164,0.9077321020408178,0.967732102040813,0.7969929883032449,NA,0.8134738666305913,1.2008173531080666,387.3434864774753,5,0.811,0.9485,0.951,0.937,0.8885,0.9725,79.9999999999983,69.26088626242688,16.48087832734635,110.73911373757284,100.00000000000142,59.99999999999517,NA,50.00000000000426,159.9999999999966,289.99999999999915,1.2718124666195365,Italian,f,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal,6.290235557498435,0.8376544606918932,654.1338703752178,929.9186436377628,3122.779130217662,207.12384446126308
19,it09,it09-019,05/02/2018 12:09:40,ipu_19,Dico paga lentamente,paga,35.674966,0.554784594104305,1.8647165941043085,0.794784594104307,1.1047845941043093,0.8847845941043104,0.9826993188173176,1.0461137617099323,0.8712212094872385,1.031578068781677,0.8856376946765043,1.2674739084505675,381.8362137740632,5,0.903,1.0205,1.027,1.012,0.9655,1.0715,90.00000000000341,76.43661538293145,14.41648518926586,111.47810933007918,97.91472471300722,63.414442892614886,48.87874996435926,58.67083239437676,161.3291676056221,310.0000000000023,1.3099320000000034,Italian,f,ital1282,4,paga,p,voiceless,a,central,low,g,voiced,velar,6.10718724330727,0.6546061465007282,928.9184667087588,1422.1102866485635,2796.408400889348,194.7413055728005
20,it09,it09-020,05/02/2018 12:09:44,ipu_20,Dico putu lentamente,putu,37.674966,0.511428585034011,1.771428585034016,0.7064944498806156,1.0211276473093776,0.8114285850340153,0.880884167835319,0.9614285850340138,0.7812225752403066,0.9474904889911216,0.8790729492984448,0.9645988959021692,85.52594660372448,0,0.799,0.9135,0.918,0.905,0.8615,0.9475,104.93413515339968,74.72812535969098,97.85037405813824,99.6615925950124,69.4555828013037,80.54441719869487,66.60632115580256,59.6990622753637,149.99999999999858,314.63319742876195,1.2600000000000051,Italian,f,ital1282,17,putu,p,voiceless,u,back,high,t,voiceless,coronal,6.349206349206323,0.8966252523997813,494.1206976909797,2122.4711813541376,3151.5876488502913,199.5863066920204
21,it09,it09-021,05/02/2018 12:09:48,ipu_21,Dico poco lentamente,poco,39.809977,0.48698380272109176,1.7119728027210854,0.6936456525727195,1.0216934436903031,0.7869838027210889,0.855840285355761,0.9769838027210866,NA,0.9165850951118202,0.7860208004041598,0.8685325439857471,82.51174358158731,1,0.799,0.9205,NA,0.909,0.8535,0.8535,93.33815014836944,NA,NA,NA,68.85648263467203,121.14351736532568,60.744809756059226,44.70964096921648,189.99999999999773,328.04779111758364,1.2249889999999937,Italian,f,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar,6.530670887656984,1.0780897908504423,603.2089882042696,919.9007375386334,2959.1229217796126,199.4444875452845
22,it09,it09-022,05/02/2018 12:09:52,ipu_22,Dico pata lentamente,pata,41.869977,0.5152377709750553,1.745215770975058,0.7332427854753476,1.034461389215288,0.8210473987112792,0.9003154523270567,0.9734859633569996,NA,0.9630627808591968,0.9001475261442432,0.935715138427869,35.56761228362581,1,0.804,0.9365,0.94,0.926,0.8765,0.9665,87.80461323593158,NA,NA,NA,79.26805361577749,73.17051102994299,62.747328532140045,60.97542585828819,152.43856464572048,301.21860373994025,1.229978000000003,Italian,f,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal,6.504181375601826,1.0516002787952845,903.7171635181533,1352.3759103805166,2918.845349586123,197.1745578784673
23,it09,it09-023,05/02/2018 12:09:55,ipu_23,Dico paca lentamente,paca,44.009977,0.6118817619047618,1.87188176190476,0.8418817619047658,1.1391519161534944,0.931881761904762,0.996469419645102,1.1018817619047638,0.922653019722418,1.059120577845512,0.9949857619599168,1.0891057251866645,94.11996322674754,0,0.926,1.0515,1.058,1.042,0.9895,1.1035,89.9999999999963,80.77125781765204,72.33274223749886,73.81639992268418,64.58765774033992,105.41234225966178,62.651158200409895,37.27015424873059,170.0000000000017,297.2701542487286,1.259999999999998,Italian,f,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar,6.3492063492063595,0.8966252523998177,913.12673761220594,1291.553097066042,2787.397608652105,194.8975497689112
24,it09,it09-024,05/02/2018 12:09:59,ipu_24,Dico pugu lentamente,pugu,45.859955,0.5694334580498861,1.8544214580498848,0.7925841482251315,1.1181929223083813,0.902339914770046,0.9494334580498888,1.04943345804989,0.865818073687123,1.0299771522839478,0.8878753566509389,1.2203078087949546,332.4324521440157,5,0.928,1.0125,NA,0.996,0.9425,0.9425,109.75576654491448,73.23392546199159,22.057282963815815,83.61538436276561,47.09354327984272,100.00000000000142,80.54369423405916,68.75946425849122,147.09354327984414,325.60877408324984,1.2849879999999985,Italian,f,ital1282,20,pugu,p,voiceless,u,back,high,g,voiced,velar,6.225739073049716,0.7731579762431746,482.9094880775343,700.766424143743,2646.561403751781,219.11005486715217
25,it09,it09-025,05/02/2018 12:10:18,ipu_25,Dico poto lentamente,poto,47.814966,0.5739682675736972,1.8239452675736985,0.8246449200854897,1.135619591962751,0.9087910077699276,0.9839682675737008,1.0839682675737023,NA,1.063764487783324,0.9759329294596027,1.0820873752729534,106.15444581335063,0,0.9,1.0385,1.042,1.029,0.9815,1.0695,84.14608768443799,NA,NA,NA,75.17725980377321,100.00000000000142,79.79622020962296,51.651324389048625,175.17725980377463,310.97467187726124,1.2499770000000012,Italian,f,ital1282,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal,6.4001177621668175,0.9475366653602756,609.4243766239206,971.2714304585326,3058.845270537231,197.95365594104945
26,it09,it09-026,05/02/2018 12:10:22,ipu_26,Dico pudu lentamente,pudu,49.794966,0.5454421904761944,1.8154191904761916,0.7554421904761952,1.0854421904761935,0.875922803833248,0.9454421904761928,1.0154421904761932,0.838969728957025,1.003455706276263,0.8722344283363498,0.9976185176617022,125.3840893253524,5,0.977,0.9715,0.976,0.963,0.9135,1.0025,120.48061335705285,83.52753848082983,33.264699379324746,106.4724615191679,69.51938664294488,70.00000000000028,58.01351580007008,70.00000000000028,139.51938664294516,329.9999999999983,1.2699769999999972,Italian,f,ital1282,18,pudu,p,voiceless,u,back,high,d,voiced,coronal,6.299326680719428,0.8467455839128863,352.0851144431806,741.0463881921806,2356.307399100414,213.65815083740097
27,it09,it09-027,05/02/2018 12:10:26,ipu_27,Dico pogo lentamente,pogo,51.784989,0.6546488639455816,1.8846258639455795,0.8546488639455774,1.1775283082335122,0.9482607070063552,1.0646488639455782,1.1146488639455754,NA,1.1036794014913909,0.9430751413379552,1.3517905773753176,408.7154360373625,5,0.966,1.0955,1.099,1.084,1.0235,1.1245,93.61184306077774,NA,NA,NA,116.38815693922312,49.99999999999716,39.03053754581265,62.87944428793679,166.38815693922027,322.8794442879348,1.229976999999998,Italian,f,ital1282,12,pogo,p,voiceless,o,back,mid,g,voiced,velar,6.50418666365307,1.0516055668465285,643.5712098276008,934.238941964719,3116.739208419464,203.99810231507595
28,it09,it09-028,05/02/2018 12:10:29,ipu_28,Dico pada lentamente,pada,53.834966,0.4755102176870736,1.7304762176870696,0.7155102176870756,1.0430298796699375,0.8155102176870699,0.9174205024018676,0.98693248788031,0.8003137093359456,NA,0.8174962248945017,1.2161098991297925,398.6136742352908,5,0.956,0.9515,0.955,0.941,0.8935,0.9815,99.99999999999432,84.80349164887002,17.182515558556098,117.10679306592198,101.91028471479768,69.51198547844228,NA,56.09739178962769,171.42227019323997,327.519661982862,1.254965999999996,Italian,f,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,6.374674692382125,0.9220935955755828,884.9374577420169,1203.4368884249625,2727.986688153246,192.81039075945725
29,it09,it09-029,05/02/2018 12:10:33,ipu_29,Dico pucu lentamente,pucu,55.744989,0.4814969365079307,1.7314289365079318,0.6914969365079315,1.0114969365079318,0.8032949968559038,0.8614969365079332,0.9614969365079348,0.7787513137404929,0.9320648833153556,0.7935624237281014,0.875921010541821,82.35858681371965,1,0.775,0.9095,0.912,0.896,0.8395,0.9745,111.79806034797224,87.25437723256135,14.811109987608484,82.74562276744035,58.201939652029466,100.00000000000142,70.56794680742229,49.99999999999716,158.2019396520309,320.0000000000003,1.2499320000000012,Italian,f,ital1282,19,puku,p,voiceless,u,back,high,k,voiceless,velar,6.400348178940929,0.9477670821343872,373.9288935801216,627.0957574674412,2407.4952287275105,209.5002314864072
30,it09,it09-030,05/02/2018 12:10:37,ipu_30,Dico podo lentamente,podo,57.749977,0.5592287006802721,1.794149700680272,0.779228700680271,1.0839197345460576,0.8692287006802744,0.9619688828294884,1.029228700680271,0.8479891102715129,1.0215510789497273,0.8675321920668413,1.2487757930476513,381.24360098081,5,1.009,1.0045,1.008,0.993,0.9455,1.0295,90.00000000000341,68.76040959124197,19.543081795328376,113.97977255797542,92.74018214921398,67.25981785078261,59.58219612023896,54.691033865786665,159.9999999999966,304.69103386578666,1.234921,Italian,f,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal,6.478147185123583,1.0255660883170412,633.8738631746548,878.6906076705748,3082.6970200035626,204.30236540734072
31,it09,it09-031,05/02/2018 12:10:41,ipu_31,Dico paga lentamente,paga,59.779955,0.5458506916099779,1.8194847619757797,0.7804635053505748,1.09387719426217,0.8719266441380071,0.9731458510627604,1.0255847173008874,0.8583867215972774,1.018027456408085,0.924713349134609,1.249443443518692,324.73009438408286,5,0.89,1.0105,1.017,1.001,0.9535,1.0615,91.46313878743229,77.92321624670251,66.32662753733165,114.75912946548306,101.21920692475328,52.43886623812699,44.88160534532426,68.29247696128249,153.65807316288027,313.41368891159505,1.2736340703658016,Italian,f,ital1282,4,paga,p,voiceless,a,central,low,g,voiced,velar,6.281239004310173,0.8286579075036311,972.4374616739406,1454.8516320140127,2780.3830551226424,200.59392468840545
32,it09,it09-032,05/02/2018 12:10:44,ipu_32,Dico putu lentamente,putu,61.579955,0.5114742743764182,1.7564172743764177,0.7514742743764202,1.0456518556472432,0.8661865285626433,0.9014742743764188,0.9914742743764222,0.8415196258503457,0.9752613407862114,0.8240548355786991,0.907903972652208,83.84913707350906,0,0.945,0.9395,0.944,0.93,0.8865,0.9775,114.7122541862231,90.04535147392545,-17.464790271646603,59.95464852607313,35.28774581377547,90.00000000000341,73.7870664097926,54.17758127082095,125.28774581377888,294.17758127082294,1.2449429999999992,Italian,f,ital1282,17,putu,p,voiceless,u,back,high,t,voiceless,coronal,6.425997013517891,0.9734159167113496,282.4525877240538,1137.2133304187705,2403.465785427402,187.5997049266085
33,it09,it09-033,05/02/2018 12:10:48,ipu_33,Dico poco lentamente,poco,63.554966,0.5940589705215444,1.8390479705215412,0.8271123310651163,1.134428477390891,0.9040589705215468,0.9649167935048482,1.0795505941184231,0.8913838639046432,1.0486262936797672,0.9626614241585176,0.9845743989280592,21.91297476954157,2,0.916,1.0295,1.034,1.019,0.9705,1.0705,76.94663945643043,64.27153283952691,71.27756025387444,73.53292960020497,60.857822983301446,114.63380061357498,83.70950017491907,54.8778832724679,175.49162359687642,307.31614632577475,1.2449889999999968,Italian,f,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar,6.425759585024463,0.9731784882179212,608.2442778799384,1018.566903474144,3109.063667179839,211.87211886542883
34,it09,it09-034,05/02/2018 12:10:51,ipu_34,Dico pata lentamente,pata,65.399955,0.5117917346938867,1.729493364120728,0.7317917346938856,1.0319546432581177,0.8117917346938839,0.8817917346938771,0.9807352855371504,NA,0.9643837672389708,0.8229736456941468,0.898511304488625,75.53765879447826,1,0.794,0.9425,0.946,0.932,0.8815,0.9715,79.9999999999983,NA,NA,NA,69.99999999999318,98.94355084327344,82.59203254509373,51.2193577209672,168.94355084326662,300.1629085642321,1.2177016294268412,Italian,f,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal,6.569753876214744,1.117172779408202,959.1759759746184,1391.185010579925,3074.3725401021316,207.6974879996392
35,it09,it09-035,05/02/2018 12:10:55,ipu_35,Dico paca lentamente,paca,67.194966,0.5653061360544172,1.8152831360544184,0.7553061360544291,1.0553061360544262,0.8453061360544183,0.907048074540782,1.025306136054425,NA,0.971113005087588,0.9066920106095228,1.0158855385797827,109.19352797025994,0,0.847,0.9705,0.977,0.96,0.91,1.0245,89.9999999999892,NA,NA,NA,61.74193848636378,118.25806151364304,64.06493054680595,30.000000000001137,180.00000000000682,299.99999999999716,1.2499770000000012,Italian,f,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar,6.4001177621668175,0.9475366653602756,971.213114110236,1370.728081548264,2974.488767434798,207.07936939518487
36,it09,it09-036,05/02/2018 12:10:59,ipu_36,Dico pugu lentamente,pugu,69.204989,0.6364629229024956,1.931428922902498,0.8364629229024985,1.1864629229024928,0.9739300393839868,1.0178323460019527,1.117832044409539,0.9348585178587144,1.105297005660674,1.0097365952868875,1.3424411729071912,332.7045776203037,5,1.098,1.0775,NA,1.063,1.0095,1.0095,137.46711648148846,98.39559495621586,74.87807742817321,82.97382814323839,43.90230661796579,99.99969840758638,87.46465965872119,68.63087849295368,143.90200502555217,349.9999999999943,1.2949660000000025,Italian,f,ital1282,20,pugu,p,voiceless,u,back,high,g,voiced,velar,6.177768373841465,0.725187277034923,427.4920206726972,1420.2974673671054,2984.2939630002156,224.73120717586048
37,it09,it09-037,05/02/2018 12:16:19,ipu_37,Dico poto lentamente,poto,71.469977,0.6491153219954668,1.9040813219954629,0.8691153219954657,1.1753534737990208,0.9591153219954692,1.0241344176704672,1.121695099043734,0.9483149041078888,1.107610826784395,0.9599735484128582,1.0326662066015635,72.69265818870552,0,1.087,1.0825,1.086,1.073,1.0245,1.1115,90.00000000000341,79.19958211242317,11.658644304969323,75.81951356257832,65.01909567499808,97.5606813732668,83.47640911392773,53.658374755286786,162.57977704826487,306.23815180355507,1.254965999999996,Italian,f,ital1282,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal,6.374674692382125,0.9220935955755828,641.974067935368,1065.1267817964958,3012.187466795405,216.5415468358579
38,it09,it09-038,05/02/2018 12:16:23,ipu_38,Dico pudu lentamente,pudu,73.244989,0.4272112222222262,1.62217722222222,0.7272112222222233,1.0472112222222163,0.8433563292376505,0.9172112222222212,0.9872112222222283,0.8047318542960937,0.978898675800778,0.8214566354482081,1.2471835531724584,425.7269177242503,5,0.818,0.9435,0.948,0.934,0.8855,0.978,116.14510701542712,77.52063207387039,16.7247811521144,112.47936792612734,73.8548929845706,70.00000000000739,61.68745357855698,59.99999999998806,143.854892984578,319.9999999999932,1.1949659999999938,Italian,f,ital1282,18,pudu,p,voiceless,u,back,high,d,voiced,coronal,6.694751147731435,1.2421700509248934,412.2913256417909,734.2374952488781,1918.4962448203091,227.97441126262757
39,it09,it09-039,05/02/2018 12:16:26,ipu_39,Dico pogo lentamente,pogo,74.994966,0.5634013741496631,1.793378374149654,0.7634013741496517,1.073401374149654,0.8542312794449742,0.95057245230106,1.023742963331003,NA,NA,0.8559779870622898,1.2511161303102902,395.13814324800046,5,0.867,1.0045,1.01,0.992,0.9345,1.0505,90.82990529532252,NA,NA,NA,96.34117285608568,73.17051102994299,NA,49.65841081865108,169.51168388602866,310.0000000000023,1.229976999999991,Italian,f,ital1282,12,pogo,p,voiceless,o,back,mid,g,voiced,velar,6.504186663653107,1.0516055668465656,594.7623386278456,908.9983936110212,3048.2475272170927,202.30609548003036
40,it09,it09-040,05/02/2018 12:16:29,ipu_40,Dico pada lentamente,pada,76.839955,0.5507940022675797,1.7957370022675718,0.7621555128527859,1.0807940022675808,0.8507940022675768,0.9607940022675764,1.0170327929404124,0.8392613614717845,NA,0.8522005257437426,1.2503632932881417,398.16276754439906,5,0.997,0.9925,0.996,0.982,0.9335,1.0215,88.63848941479091,77.1058486189986,12.93916427195807,121.53264079579174,109.99999999999945,56.2387906728361,NA,63.76120932716845,166.2387906728355,318.6384894147949,1.244942999999992,Italian,f,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,6.425997013517929,0.9734159167113868,857.2724934820942,1310.382349797818,3059.20809394331,214.67904994137015
41,it09,it09-041,05/02/2018 12:16:33,ipu_41,Dico pucu lentamente,pucu,78.549977,0.461269517006798,1.6812245170067968,0.6512695170067957,0.9712695170068032,0.7708079723609131,0.8183688045303654,0.921269517006806,0.7325460603607183,0.8876690174874398,0.7552703932644236,1.135958746552269,380.68835328784536,5,0.79,0.8965,NA,0.889,0.8395,0.8395,119.53845535411745,81.27654335392265,22.724332903705236,85.82274416964708,47.56083216945228,102.9007124764405,69.30021295707434,49.99999999999716,150.4615446458928,320.0000000000074,1.2199549999999988,Italian,f,ital1282,19,puku,p,voiceless,u,back,high,k,voiceless,velar,6.557618928567043,1.1050378317605016,471.9374507804709,495.8681629034928,1826.4379039224175,216.73163807455697
42,it09,it09-042,05/02/2018 12:16:36,ipu_42,Dico podo lentamente,podo,80.289977,0.45977291836733514,1.659772918367338,0.6697729183673431,0.9841433991417148,0.7597729183673465,0.8719486155624736,0.9197729183673432,0.7344942957084584,NA,0.7647205428407994,0.9095025263881712,144.7819835473717,5,0.779,0.9015,0.905,0.891,0.8455,0.9265,90.00000000000341,64.72137734111527,30.226247132341012,137.45431985401524,112.1756971951271,47.82430280486949,NA,64.37048077437169,159.9999999999966,314.3704807743717,1.2000000000000028,Italian,f,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal,6.666666666666651,1.2140855698601092,629.4921662949639,1010.5744300688352,3110.687735869976,216.3438124754471
43,it09,it09-043,05/02/2018 12:16:41,ipu_43,Dico paga lentamente,paga,82.159955,0.5882543197278807,1.8082543197278795,0.7979444462610843,1.108254319727891,0.884529550979849,0.9869682664217834,1.0503827093143911,0.8690905010280972,1.039449191852157,0.9724412251676564,1.2669115864854867,294.4703613178302,5,0.905,1.0265,1.033,1.017,0.9685,1.0785,86.58510471876468,71.14605476701286,103.35072413955938,117.87776539368622,102.4387154419344,63.41444289260778,52.480925430373304,57.87161041349975,165.85315833454217,310.3098734668066,1.2199999999999989,Italian,f,ital1282,4,paga,p,voiceless,a,central,low,g,voiced,velar,6.557377049180334,1.1047959523737925,868.3958056416768,1284.5460923307182,2072.917986445034,206.518914362718
44,it09,it09-044,05/02/2018 12:16:44,ipu_44,Dico putu lentamente,putu,84.009977,0.4994101065759651,1.7493881065759638,0.6974841339784206,1.029410106575952,0.7994101065759622,0.8694101065759554,0.9669955162720498,0.7725668619760171,0.94989864923609,0.7967257802633045,0.9012202742961944,104.4944940328899,3,0.918,0.9115,0.917,0.903,0.8565,0.9515,101.92597259754166,75.08272799759652,24.158918287287445,96.84324459993832,69.99999999999318,97.58540969609442,80.4885426601345,62.41459030390217,167.5854096960876,331.9259725975314,1.2499779999999987,Italian,f,ital1282,17,putu,p,voiceless,u,back,high,t,voiceless,coronal,6.400112641982505,0.9475315451759636,430.8571761133347,549.3086933639668,2094.5573999704716,228.46921666025915
45,it09,it09-045,05/02/2018 12:16:48,ipu_45,Dico poco lentamente,poco,85.754966,0.5145124852607665,1.7945124852607677,0.7445124852607705,1.0545124852607728,0.8245124852607688,0.8985916835724339,1.0046889245658548,0.8156527096299016,0.9582224174879456,0.8628377844990732,0.9003140554072233,37.47627090815009,0,0.842,1.0375,NA,0.949,0.8975,0.9915,79.9999999999983,71.14022436913103,47.18507486917167,82.93897394253236,74.0791983116651,106.09724099342088,59.63073391551177,49.823560694918,180.176439305086,310.0000000000023,1.2800000000000011,Italian,f,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar,6.249999999999995,0.7974189031934529,647.9534756907464,977.6672539567044,3129.4696144369714,224.61891782682085
46,it09,it09-046,05/02/2018 12:16:51,ipu_46,Dico pata lentamente,pata,87.564989,0.5249889999999908,1.749976999999987,0.746446374869322,1.0449889999999868,0.8244949199679326,0.8976654309978755,0.986689552750974,0.8090667701662966,0.970517974454978,0.8959366226999206,0.9372139364212668,41.27731372134635,1,0.813,0.9445,0.948,0.934,0.8855,0.9735,78.04854509861059,62.62039529697461,86.869852533624,88.59866083157897,73.17051102994299,89.02412175309848,72.85254345710257,58.299447249012815,162.19463278304147,298.5426251306649,1.2249879999999962,Italian,f,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal,6.530676218869103,1.0780951220625612,933.7964866918212,1292.706941265993,2985.0494513819503,209.95241703728323
47,it09,it09-047,05/02/2018 12:16:55,ipu_47,Dico paca lentamente,paca,89.604989,0.6377327641723269,1.8776867641723245,0.8377327641723298,1.167732764172328,0.937732764172324,1.029546137646463,1.137732764172327,0.9300967019456864,1.0901158624857317,1.0257634972701637,1.0565943433474154,30.830846077251728,3,0.963,1.0875,1.094,1.079,1.0325,1.1395,99.99999999999432,92.3639377733565,95.66679532447742,99.44943570077668,91.81337347413888,108.18662652586396,60.5697248392687,30.000000000001137,200.00000000000284,329.9999999999983,1.2399539999999971,Italian,f,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar,6.451852246131725,0.9992711493251836,982.9937317213852,1331.8177500423642,2884.4793045343235,206.4449093964201
48,it09,it09-048,05/02/2018 12:16:58,ipu_48,Dico pugu lentamente,pugu,91.394966,0.43079366439907574,1.725804664399078,0.6607936643990797,1.0007936643990831,0.7784879706149042,0.8577560242306674,0.9321460437777772,0.7409955248791533,0.907352518750713,0.770204760723345,1.1806245628728769,410.4198021495319,5,0.887,0.8755,0.882,NA,0.9325,0.9585,117.69430621582444,80.2018604800736,29.20923584419166,116.76049935151411,79.26805361576328,74.39001954710989,49.59649452004555,68.6476206213058,153.65807316287317,340.0000000000034,1.2950110000000024,Italian,f,ital1282,20,pugu,p,voiceless,u,back,high,g,voiced,velar,6.1775537041770185,0.7249726073704768,459.2759028311634,478.61603725207914,2030.221134413835,215.4013662719119
